%time,field
1697994124053335552,1679
1697994124113383264,1669
1697994124164048096,1629
1697994124214558848,1626
1697994124263344704,1626
1697994124313873888,1624
1697994124373386368,1674
1697994124423865088,1673
1697994124473615712,1674
1697994124523271104,1657
1697994124573371904,1645
1697994124633287200,1667
1697994124683476512,1666
1697994124733582432,1667
1697994124783153248,1661
1697994124833286016,1555
1697994124893330528,1502
1697994124943259136,1317
1697994124993275168,1500
1697994125043574112,1499
1697994125103330048,1498
1697994125153308160,1499
1697994125203216928,1499
1697994125253233344,1500
1697994125303221152,1499
1697994125363728064,1499
1697994125413261056,1497
1697994125463496224,1500
1697994125514044448,1497
1697994125566708896,1288
1697994125624103264,1499
1697994125673366752,1497
1697994125724560192,1496
1697994125780534080,1460
1697994125823835264,1403
1697994125884742144,1281
1697994125933297120,1160
1697994125983302720,1059
1697994126034222400,1012
1697994126083989152,1003
1697994126143206848,1002
1697994126193269632,1000
1697994126243237120,1003
1697994126293336128,1004
1697994126353949984,1004
1697994126403652096,1003
1697994126453584704,1002
1697994126503325216,1003
1697994126555577632,1125
1697994126613314656,1421
1697994126663201440,1494
1697994126714552224,1496
1697994126763228832,1496
1697994126814336416,1496
1697994126874340224,1496
1697994126928087968,1499
1697994126974091744,1500
1697994127023591648,1539
1697994127073431648,1609
1697994127133775776,1640
1697994127183684800,1629
1697994127233591456,1518
1697994127283205920,1502
1697994127334319776,1506
1697994127393523872,1499
1697994127444170688,1498
1697994127493575744,1499
1697994127544201568,1498
1697994127603245952,1498
1697994127653423520,1499
1697994127704100000,1498
1697994127754000608,1497
1697994127803147360,1498
1697994127863275104,1498
1697994127913724736,1500
1697994127963221792,1498
1697994128013272000,1499
1697994128063963552,1499
1697994128123205728,1497
1697994128173280320,1499
1697994128223157344,1498
1697994128273724608,1499
1697994128323396736,1500
1697994128383959200,1499
1697994128433632832,1498
1697994128485902304,1498
1697994128533465920,1499
1697994128583533760,1498
1697994128643512000,1499
1697994128693610400,1499
1697994128743315808,1499
